name,solvedCount,contestId,index,rating
PawnChess,6313,592,A,1200
Rebranding,8153,591,B,1200
Wizards' Duel,13976,591,A,900
Birthday,752,590,E,3200
Top Secret Task,1150,590,D,2300
Three States,2699,590,C,2200
Chip 'n Dale Rescue Rangers,1760,590,B,2100
Median Smoothing,3899,590,A,1700
Duff in Love,13897,588,B,1300
Duff and Meat,22463,588,A,900
Duff is Mad,1002,587,F,3000
Duff as a Queen,690,587,E,2900
Duff in Mafia,677,587,D,3100
Duff in the Army,3718,587,C,2200
Duff in Beach,1379,587,B,2100
Duff and Weight Lifting,7419,587,A,1500
Laurenty and Shop,5126,586,B,1300
Alena's Schedule,9924,586,A,900
Digits of Number Pi,640,585,F,3200
Present for Vitalik the Philatelist ,1049,585,E,2900
Lizard Era: Beginning,1589,585,D,2300
"Alice, Bob, Oranges and Apples",967,585,C,2400
Phillip and Trains,3498,585,B,1700
Gennady the Dentist,4168,585,A,1800
Anton and Ira,1404,584,E,2300
Dima and Lisa,8973,584,D,1800
Marina and Vasya,6085,584,C,1700
Kolya and Tanya ,11728,584,B,1500
Olesya and Rodion,43527,584,A,1000
Robot's Task,8643,583,B,1200
Asphalting Roads,11272,583,A,1000
Boolean Function,481,582,E,3000
Number of Binominal Coefficients,613,582,D,3300
Superior Periodic Subarrays,729,582,C,2400
Once Again...,3322,582,B,1900
GCD Table,7597,582,A,1700
Zublicanes and Mumocrates,855,581,F,2400
Kojiro and Furrari,188,581,E,2800
Three Logos,3493,581,D,1700
Developing Skills,7271,581,C,1400
Luxurious Houses,12938,581,B,1100
Vasya the Hipster,68386,581,A,800
Kefa and Watch,1980,580,E,2500
Kefa and Dishes,9327,580,D,1800
Kefa and Park,40638,580,C,1500
Kefa and Company,25296,580,B,1500
Kefa and First Steps,85234,580,A,900
Finding Team Member,5230,579,B,1300
Raising Bacteria,57800,579,A,1000
Mirror Box,541,578,F,3200
Walking!,622,578,E,2700
LCS Again,791,578,D,2700
Weakness and Poorness,4329,578,C,2000
"""Or"" Game",5135,578,B,1700
A Problem about Polyline,4699,578,A,1700
Modulo Sum,11693,577,B,1900
Multiplication Table,38636,577,A,1000
Painting Edges,1134,576,E,3300
Flights for Regular Customers,1316,576,D,2700
Points on Plane,3259,576,C,2100
Invariance of Tree,1641,576,B,2100
Vasya and Petya's Game,13510,576,A,1500
Robots protection,423,575,I,2800
Bots,1638,575,H,1800
Run for beer,868,575,G,2200
Bulbo,989,575,F,2100
Spectator Riots,239,575,E,2800
Tablecity,1810,575,D,1700
Party,212,575,C,2700
Bribes,1044,575,B,2200
Fibonotci,772,575,A,2700
Bear and Three Musketeers,7675,574,B,1500
Bear and Elections,9021,574,A,1200
Bear and Bowling,1451,573,E,3200
Bear and Cavalry,455,573,D,3000
Bear and Drawing,958,573,C,2300
Bear and Blocks,5717,573,B,1600
Bear and Poker,16365,573,A,1300
Order Book,6785,572,B,1300
Arrays,16349,572,A,900
Geometric Progressions,252,571,E,3200
Campus,652,571,D,3100
CNF 2,612,571,C,2500
Minimization,2542,571,B,2000
Lengthening Sticks,2069,571,A,2100
Pig and Palindromes,1814,570,E,2300
Tree Requests,6774,570,D,2200
Replacement,8999,570,C,1600
Simple Game,15839,570,B,1300
Elections,13775,570,A,1100
Inventory,6982,569,B,1200
Music,4753,569,A,1500
Longest Increasing Subsequence,580,568,E,3000
Sign Posts,301,568,D,2800
New Language,781,568,C,2600
Symmetric and Transitive,2222,568,B,1900
Primes or Palindromes?,5012,568,A,1600
Mausoleum,568,567,F,2400
President and Roads,1667,567,E,2200
One-Dimensional Battle Ships,4684,567,D,1700
Geometric Progression,9338,567,C,1700
Berland National Library,8357,567,B,1300
Lineland Mail,31017,567,A,900
Max and Min,334,566,G,2500
Clique in the Divisibility Graph,3553,566,F,1500
Restoring Map,603,566,E,3200
Restructuring Company,3137,566,D,1900
Logistical Questions,705,566,C,3000
Replicating Processes,263,566,B,2600
Matching Names,876,566,A,2300
Gerald is into Art,7856,560,B,1200
Currency System in Geraldion,16889,560,A,1000
Gerald and Path,861,559,E,3000
Randomizer,424,559,D,2800
Gerald and Giant Chess,6229,559,C,2200
Equivalent Strings,10441,559,B,1700
Gerald's Hexagon,10320,559,A,1600
A Simple Task,5726,558,E,2300
Guess Your Way Out! II,1118,558,D,2300
Amr and Chemistry,3945,558,C,1900
Amr and The Large Array,7779,558,B,1300
Lala Land and Apple Trees,10218,558,A,1100
Ann and Half-Palindrome,1068,557,E,2300
Vitaly and Cycle,2148,557,D,2000
Arthur and Table,3945,557,C,1900
Pasha and Tea,7099,557,B,1500
Ilya and Diplomas,8217,557,A,1100
Case of Fake Numbers,7893,556,B,1100
Case of the Zeros and Ones,38431,556,A,900
Case of Computer Network,2211,555,E,2800
Case of a Top Secret,858,555,D,2500
Case of Chocolate,1951,555,C,2200
Case of Fugitive,3694,555,B,2000
Case of Matryoshkas,6509,555,A,1500
Ohana Cleans Up,9757,554,B,1200
Kyoya and Photobooks,12871,554,A,900
Kyoya and Train,539,553,E,3200
Nudist Beach,985,553,D,2300
Love Triangles,1741,553,C,2200
Kyoya and Permutation,2100,553,B,1900
Kyoya and Colored Balls,8425,553,A,1500
Vanya and Brackets,1465,552,E,2100
Vanya and Triangles,4382,552,D,1900
Vanya and Scales,5422,552,C,1900
Vanya and Books,15269,552,B,1200
Vanya and Table,9444,552,A,1000
GukiZ and GukiZiana,1670,551,E,2500
GukiZ and Binary Operations,1815,551,D,2100
GukiZ hates Boxes,3474,551,C,2200
ZgukistringZ,3769,551,B,1800
GukiZ and Contest,16074,551,A,800
Brackets in Implications,1380,550,E,2200
Regular Bridge,3260,550,D,1900
Divisibility by Eight,27662,550,C,1500
Preparing Olympiad,19939,550,B,1400
Two Substrings,36784,550,A,1500
Degenerate Matrix,1841,549,H,2100
Happy Line,2401,549,G,2200
Yura and Developers,853,549,F,2800
Sasha Circle,146,549,E,2700
Haar Features,2130,549,D,1900
The Game Of Parity,1721,549,C,2200
Looksery Party,1480,549,B,2300
Face Detection,9375,549,A,900
Mike and Fun,8314,548,B,1400
Mike and Fax,9869,548,A,1100
Mike and Friends,1967,547,E,2800
Mike and Fish,2458,547,D,2600
Mike and Foam,2735,547,C,2300
Mike and Feet,8322,547,B,1900
Mike and Frog,2324,547,A,2200
Soldier and Traveling,3501,546,E,2100
Soldier and Number Game,11435,546,D,1700
Soldier and Cards,17188,546,C,1400
Soldier and Badges,17340,546,B,1200
Soldier and Bananas,171386,546,A,800
Paths and Trees,4475,545,E,2000
Queue,24330,545,D,1300
Woodcutters,26828,545,C,1500
Equidistant String,11474,545,B,1100
Toy Cars,11468,545,A,900
Sea and Islands,7862,544,B,1400
Set of Strings,7865,544,A,1100
Listening to Music,281,543,E,3200
Road Improvement,2571,543,D,2300
Remembering Strings,1368,543,C,2500
Destroying Roads,3911,543,B,2100
Writing Code,7740,543,A,1800
Quest,790,542,F,2100
Playing on Graph,810,542,E,2600
Superhero's Job,500,542,D,2600
Idempotent functions,1105,542,C,2000
Duck Hunt,191,542,B,3100
Place Your Ad Here,525,542,A,2400
Infinite Inversions,2035,540,E,2100
Bad Luck Island,5253,540,D,1900
Ice Cave,7083,540,C,2000
School Marks,4614,540,B,1700
Combination Lock,31855,540,A,800
Summer Dichotomy,632,538,H,3200
Berserk Robot ,445,538,G,3100
A Heap of Heaps,1551,538,F,2200
Demiurges Play Again,1509,538,E,2200
Weird Chess,2412,538,D,1800
Tourist's Notes,5769,538,C,1600
Quasi Binary,17723,538,B,1400
Cutting Banner,7084,538,A,1400
Tavas on the Path,377,536,E,3100
Tavas in Kansas,712,536,D,2900
Tavas and Pashmaks,799,535,E,2600
Tavas and Malekas,3856,535,D,1900
Tavas and Karafs,3741,535,C,1900
Tavas and SaDDas,21916,535,B,1100
Tavas and Nafas,11972,535,A,1000
Simplified Nonogram,445,534,F,2400
Berland Local Positioning System,344,534,E,2400
Handshakes,2380,534,D,1900
Polycarpus' Dice,4941,534,C,1600
Covered Path,9985,534,B,1400
Exam,12114,534,A,1100
Encoding,871,533,F,2400
Correcting Mistakes,2232,533,E,1800
Landmarks,218,533,D,3000
Board Game,2167,533,C,1700
Work Group,2327,533,B,2000
Berland Miners,378,533,A,3000
Different variables,44,530,I,2500
Points in triangle,120,530,H,2100
Levenshtein distance,150,530,G,2100
Jumping frogs,98,530,F,2100
Sum and product,303,530,E,1700
Set subtraction,449,530,D,1600
Diophantine equation,543,530,C,1500
String inside out,539,530,B,1600
Quadratic equation,670,530,A,1500
Group Photo 2 (online mirror version),855,529,B,1900
Triangles 3000,215,528,E,3100
Fuzzy Search,2093,528,D,2500
Data Center Drama,1823,527,E,2600
Clique Problem,4669,527,D,1800
Glass Carving,6699,527,C,1500
Error Correct System,3858,527,B,1500
Playing with Paper,14233,527,A,1100
Spiders Evil Plan,699,526,G,3300
Pudding Monsters,2354,526,F,3000
Transmitting Levels,1062,526,E,2400
Om Nom and Necklace,2110,526,D,2200
Om Nom and Candies,2333,526,C,2000
Om Nom and Dark Park,4474,526,B,1400
King of Thieves,4728,526,A,1300
Anya and Cubes,2859,525,E,2100
Arthur and Walls,1653,525,D,2400
Ilya and Sticks,5742,525,C,1600
Pasha and String,9242,525,B,1400
Vitaliy and Pie,14079,525,A,1100
And Yet Another Bracket Sequence,523,524,F,2700
Rooks and Rectangles,1172,524,E,2400
Social Network,947,524,D,2100
The Art of Dealing with ATM,2024,524,C,1900
Фото на память - 2 (round version),1447,524,B,1700
"Возможно, вы знаете этих людей?",1395,524,A,1600
Statistics of Recompressing Videos,2261,523,D,1600
Name Quest,2470,523,C,1400
Mean Requests,944,523,B,1500
"Rotate, Flip and Zoom",2599,523,A,1200
Closest Equals,2991,522,D,2000
Chicken or Fish?,714,522,C,2100
Photo to Remember,8738,522,B,1100
Reposts,15852,522,A,1200
Cycling City,924,521,E,3100
Shop,1505,521,D,2800
Pluses everywhere,1816,520,E,2200
Cubes,1535,520,D,2100
DNA Alignment,4105,520,C,1500
Two Buttons,48788,520,B,1400
Pangram,91746,520,A,800
A and B and Lecture Rooms,6388,519,E,2100
A and B and Interesting Substrings,6300,519,D,1800
A and B and Team Training,19412,519,C,1300
A and B and Compilation Errors,38257,519,B,1100
A and B and Chess,18737,519,A,900
Pasha and Pipe,358,518,F,2300
Arthur and Questions,915,518,E,2200
Ilya and Escalator,6788,518,D,1700
Anya and Smartphone,5944,518,C,1600
Tanya and Postcard,7850,518,B,1400
Vitaly and Strings,9142,518,A,1600
Drazil and His Happy Friends,481,516,E,3100
Drazil and Morning Exercise,1233,516,D,2800
Drazil and Park,2070,515,E,2300
Drazil and Tiles,2769,515,D,2000
Drazil and Factorial,25216,515,C,1400
Drazil and His Happy Friends,7380,515,B,1300
Drazil and Date,19738,515,A,1000
Darth Vader and Tree,1389,514,E,2200
R2D2 and Droid Army,4182,514,D,2000
Watto and Mechanism,6582,514,C,2000
Han Solo and Lazer Gun,20373,514,B,1400
Chewbaсca and Number,47668,514,A,1200
Inversions problem,254,513,G3,3100
Inversions problem,632,513,G2,2400
Inversions problem,1762,513,G1,1800
Scaygerboss,333,513,F2,2800
Scaygerboss,309,513,F1,2700
Subarray Cuts,553,513,E2,2700
Subarray Cuts,471,513,E1,2600
Constrained Tree,369,513,D2,2600
Constrained Tree,432,513,D1,2400
Second price auction,1524,513,C,2000
Permutations,2570,513,B2,1800
Permutations,3582,513,B1,1400
Game,20041,513,A,800
Fox And Polygon,505,512,E,2900
Fox And Travelling,936,512,D,2900
Fox And Dinner,2159,510,E,2300
Fox And Jumping,5227,510,D,1900
Fox And Names,15445,510,C,1600
Fox And Two Dots,13592,510,B,1500
Fox And Snake,78944,510,A,800
Progress Monitoring,869,509,F,2300
Pretty Song,1776,509,E,2000
Restoring Numbers,739,509,D,2200
Sums of Digits,2026,509,C,2000
Painting Pebbles,9548,509,B,1300
Maximum in Table,37557,509,A,800
Arthur and Brackets,1578,508,E,2200
Tanya and Password,3274,508,D,2500
Anya and Ghosts,4425,508,C,1600
Anton and currency you all know,22244,508,B,1300
Pasha and Pixels,7811,508,A,1100
Breaking Good,2650,507,E,2100
The Maths Lecture,1706,507,D,2200
Guess Your Way Out!,4291,507,C,1700
Amr and Pins,24037,507,B,1400
Amr and Music,17628,507,A,1000
Mr. Kitayuta's Gift,701,506,E,3000
Mr. Kitayuta's Colorful Graph,2041,506,D,2400
Mr. Kitayuta vs. Bamboos,1332,505,E,2900
Mr. Kitayuta's Technology,2438,505,D,2200
"Mr. Kitayuta, the Treasure Hunter",6157,505,C,1900
Mr. Kitayuta's Colorful Graph,12174,505,B,1400
Mr. Kitayuta's Gift,6618,505,A,1100
Misha and LCP on Tree,878,504,E,3000
Misha and XOR,300,504,D,2700
Misha and Palindrome Degree,720,501,E,2500
Misha and Permutations Summation,2364,501,D,2000
Misha and Forest,5524,501,C,1500
Misha and Changing Handles,15765,501,B,1100
Contest,22153,501,A,900
New Year Running,157,500,G,3200
New Year Shopping,703,500,F,2700
New Year Domino,1405,500,E,2300
New Year Santa Network,3073,500,D,1900
New Year Book Reading,5759,500,C,1600
New Year Permutation,8754,500,B,1600
New Year Transportation,51140,500,A,1000
Lecture,38043,499,B,1000
Watching a movie,13775,499,A,1000
Stairs and Lines,451,498,E,2700
Traffic Jams in the Land,1081,498,D,2400
Array and Operations,3338,498,C,2100
Name That Tune,1151,498,B,2400
Crazy Town,6359,498,A,1700
Subsequences Return,284,497,E,2900
Gears,226,497,D,2900
Distributing Parts ,1638,496,E,2100
Tennis Game,2988,496,D,1900
Removing Columns,7633,496,C,1500
Secret Combination,5828,496,B,1500
Minimum Difficulty,16191,496,A,900
Modular Equations,6655,495,B,1600
Digital Counter,8334,495,A,1100
Sharti,309,494,E,3200
Birthday,518,494,D,2700
Helping People,839,494,C,2600
Obsessive String,2616,494,B,2000
Treasure,6147,494,A,1500
Vasya and Polynomial,479,493,E,2800
Vasya and Chess,9559,493,D,1700
Vasya and Basketball,6715,493,C,1600
Vasya and Wrestling,13091,493,B,1400
Vasya and Football,6040,493,A,1300
Vanya and Field,1594,492,E,2000
Vanya and Computer Game,3131,492,D,1800
Vanya and Exams,13780,492,C,1400
Vanya and Lanterns,72474,492,B,1200
Vanya and Cubes,47772,492,A,800
Deciphering,403,491,C,2300
New York Hotel,540,491,B,2100
Up the hill,2840,491,A,1000
Treeland Tour,1579,490,F,2200
Restoring Increasing Sequence,1564,490,E,2000
Chocolate,2074,490,D,1900
Hacking Cypher,8964,490,C,1700
Queue,5923,490,B,1500
Team Olympiad,56622,490,A,800
Special Matrices,1605,489,F,2100
Hiking,1003,489,E,2300
Unbearable Controversy of Being,6569,489,D,1700
Given Length and Sum of Digits...,45035,489,C,1400
BerSU Ball,47219,489,B,1200
SwapSort,9875,489,A,1200
Candy Boxes,2092,488,B,1900
Giga Tower,14109,488,A,1100
Tourists,2175,487,E,3200
Conveyor Belts,841,487,D,2700
Prefix Product Sequence,2555,487,C,2300
Strip,3390,487,B,2000
Fight the Monster,3692,487,A,1800
LIS of Sequence,2161,486,E,2200
Valid Sets,3868,486,D,2100
Palindrome Transformation,11567,486,C,1700
OR in Matrix,17128,486,B,1300
Calculating Function,111693,486,A,800
Valuable Resources,6468,485,B,1300
Factory,8130,485,A,1400
Sign on Fence,2196,484,E,2500
Kindergarten,2466,484,D,2400
Strange Sorting,584,484,C,2600
Maximum Value,6827,484,B,2100
Bits,10884,484,A,1700
Friends and Presents,4008,483,B,1800
Counterexample ,22470,483,A,1100
ELCA,176,482,E,3200
Random Function and Tree,524,482,D,2700
Game with Strings,884,482,C,2600
Interesting Array,6239,482,B,1800
Diverse Permutation,9555,482,A,1200
Parking Lot,517,480,E,2800
Parcels,456,480,D,2600
Riding in a Lift,4979,479,E,1900
Long Jumps,4723,479,D,1700
Exams,28876,479,C,1400
Towers,7633,479,B,1400
Expression,90400,479,A,1000
Wavy numbers,207,478,E,2900
Red-Green Towers,5518,478,D,2000
Table Decorations,17674,478,C,1800
Random Teams,35673,478,B,1300
Initial Bet,25178,478,A,1100
Dreamoon and Notepad,132,477,E,3100
Dreamoon and Binary,520,477,D,2700
Dreamoon and Strings,1769,476,E,2200
Dreamoon and Sets,4348,476,D,1900
Dreamoon and Sums,5420,476,C,1600
Dreamoon and WiFi,29535,476,B,1300
Dreamoon and Stairs,41945,476,A,1000
Meta-universe,227,475,F,2900
Strongly Connected City 2,405,475,E,2700
CGCDSSQ,4603,475,D,2000
Kamal-ol-molk's Painting,778,475,C,2100
Strongly Connected City,8312,475,B,1400
Bayan Bus,4722,475,A,1100
Ant colony,7971,474,F,2100
Pillars,3181,474,E,2000
Flowers,24295,474,D,1700
Captain Marmot,3082,474,C,2000
Worms,45724,474,B,1200
Keyboard,43529,474,A,900
Design Tutorial: Increase the Constraints,394,472,G,2800
Design Tutorial: Change the Goal,250,472,F,2700
Design Tutorial: Learn from a Game,130,472,E,2800
Design Tutorial: Inverse the Problem,5098,472,D,1900
Design Tutorial: Make It Nondeterministic,6324,472,C,1400
Design Tutorial: Learn from Life,7384,472,B,1300
Design Tutorial: Learn from Math,57850,472,A,800
MUH and Lots and Lots of Segments,81,471,E,2700
MUH and Cube Walls,7613,471,D,1800
MUH and House of Cards,3542,471,C,1700
MUH and Important Things,5906,471,B,1300
MUH and Sticks,13362,471,A,1100
Array Sorting,186,470,H,2300
Hamming Distance,94,470,G,2300
Pairwise Sums,100,470,F,2300
Chessboard,195,470,E,1900
Caesar Cipher,150,470,D,1900
Eval,237,470,C,1900
Hexakosioihexekontahexaphobia,255,470,B,1800
Crystal Ball Sequence,668,470,A,1400
Chat Online,12405,469,B,1300
I Wanna Be the Guy,93094,469,A,800
Permanent,311,468,E,3100
Tree,358,468,D,3100
Hack it!,2280,468,C,2500
Two Sets,4010,468,B,2000
24 Game,7903,468,A,1500
Alex and Complicated Task,769,467,E,2300
Fedor and Essay,1778,467,D,2400
George and Job,14243,467,C,1700
Fedor and New Game,36553,467,B,1100
George and Accommodation,116064,467,A,800
Information Graph,2097,466,E,2100
Increase Sequence,2927,466,D,2100
Number of Ways,35014,466,C,1700
Wonder Room,4688,466,B,2000
Cheap Travel,60694,466,A,1200
Inbox (100500),10250,465,B,1000
inc ARG,9909,465,A,900
The Classic Problem,1367,464,E,3000
World of Darkraft - 2,662,464,D,2700
Substitutes in Number,1702,464,C,2100
Restore Cube ,1668,464,B,2000
No to Palindromes!,5836,464,A,1700
Caisa and Tree,1442,463,E,2100
Gargari and Permutations,6008,463,D,1900
Gargari and Bishops,8467,463,C,1900
Caisa and Pylons,26206,463,B,1100
Caisa and Sugar,9128,463,A,1200
Appleman and Card Game,14144,462,B,1300
Appleman and Easy Task,16627,462,A,1000
Appleman and a Game,368,461,E,3000
Appleman and Complicated Task,357,461,D,2800
Appleman and a Sheet of Paper,1312,461,C,2200
Appleman and Tree,5396,461,B,2000
Appleman and Toastman,15281,461,A,1200
Roland and Rose,340,460,E,2700
Little Victor and Set,983,460,D,2300
Present,6088,460,C,1700
Little Dima and Equation,12168,460,B,1500
Vasya and Socks,44718,460,A,900
Pashmak and Graph,5291,459,E,1900
Pashmak and Parmida's problem,9720,459,D,1800
Pashmak and Buses,6096,459,C,1900
Pashmak and Flowers,39042,459,B,1300
Pashmak and Garden,31800,459,A,1200
An easy problem about trees,105,457,F,3200
Flow Optimality,95,457,E,3000
Bingo!,273,457,D,2700
Elections,872,457,C,2100
Distributed Join,1127,457,B,1900
Golden System,1266,457,A,1700
Fedya and Maths,16203,456,B,1200
Laptops,46263,456,A,1100
Function,662,455,E,2900
Serega and Fun,2845,455,D,2700
Civilization,5280,455,C,2100
A Lot of Games,5759,455,B,1900
Boredom,55546,455,A,1500
Little Pony and Sort by Shift,17939,454,B,1200
Little Pony and Crystal Mine,14584,454,A,800
Little Pony and Lord Tirek,673,453,E,3100
Little Pony and Elements of Harmony,461,453,D,3000
Little Pony and Summer Sun Celebration,1572,453,C,2200
Little Pony and Harmony Chest,4567,453,B,2000
Little Pony and Expected Maximum,10105,453,A,1600
Permutation,1401,452,F,2700
Three strings,1047,452,E,2400
"Washer, Dryer, Folder",1475,452,D,1900
Magic Trick,1452,452,C,2100
4-point polyline,1982,452,B,1800
Eevee,7924,452,A,1000
Devu and Flowers,3362,451,E,2300
Count Good Substrings,4659,451,D,2000
Predict Outcome of the Game,3306,451,C,1700
Sort the Array,43811,451,B,1300
Game With Sticks,63561,451,A,900
Jzzhu and Sequences,25617,450,B,1300
Jzzhu and Children,33076,450,A,1000
Jzzhu and Squares,285,449,E,2900
Jzzhu and Numbers,4156,449,D,2400
Jzzhu and Apples,2215,449,C,2500
Jzzhu and Cities,8195,449,B,2000
Jzzhu and Chocolate,3875,449,A,1700
Divisors,1453,448,E,2200
Multiplication Table,13468,448,D,1800
Painting Fence,7899,448,C,1900
Suffix Structures,15762,448,B,1400
Rewards,23994,448,A,800
DZY Loves Strings,20050,447,B,1000
DZY Loves Hash,9419,447,A,800
DZY Loves Bridges,122,446,E,3100
DZY Loves Games,384,446,D,2800
DZY Loves Fibonacci Numbers,3214,446,C,2400
DZY Loves Modification,3546,446,B,2000
DZY Loves Sequences,12322,446,A,1600
DZY Loves Chemistry,12239,445,B,1400
DZY Loves Chessboard,28619,445,A,1200
DZY Loves Planting,748,444,E,2700
DZY Loves Strings,757,444,D,2500
DZY Loves Colors,2799,444,C,2400
DZY Loves FFT,1056,444,B,2300
DZY Loves Physics,3379,444,A,1600
Kolya and Tandem Repeat,4000,443,B,1500
Anton and Letters,85556,443,A,800
Gena and Second Distance,171,442,E,3100
Adam and Tree,964,442,D,2600
Artem and Array ,1639,442,C,2500
Andrey and Problem,4948,442,B,1800
Borya and Hanabi,2098,442,A,1700
Valera and Number,680,441,E,2400
Valera and Swaps,1066,441,D,2100
Valera and Tubes ,10946,441,C,1500
Valera and Fruits,6975,441,B,1400
Valera and Antique Items,18293,441,A,1000
Berland Federalization,635,440,D,2200
One-Based Arithmetic,896,440,C,1800
Balancer,1928,440,B,1600
Forgotten Episode,7157,440,A,800
Devu and Birthday Celebration,1501,439,E,2100
Devu and his Brother,5875,439,D,1700
Devu and Partitioning of the Array,3810,439,C,1700
"Devu, the Dumb Guy",14109,439,B,1200
"Devu, the Singer and Churu, the Joker",25016,439,A,900
The Child and Binary Tree,1808,438,E,3100
The Child and Sequence,8010,438,D,2300
The Child and Polygon,693,437,E,2500
The Child and Zoo,3192,437,D,1900
The Child and Toy,13594,437,C,1400
The Child and Set,9273,437,B,1500
The Child and Homework,8912,437,A,1300
Banners,371,436,F,3000
Cardboard Box,1282,436,E,2600
Pudding Monsters,321,436,D,2800
Dungeons and Candies,2595,436,C,1800
Om Nom and Spiders,3045,436,B,1400
Feed with Candy,3421,436,A,1500
Special Graph,236,435,E,2500
Special Grid,748,435,D,2000
Cardiogram,2546,435,C,1600
Pasha Maximizes,6810,435,B,1400
Queue on Bus Stop,10022,435,A,1000
Furukawa Nagisa's Tree,256,434,E,3000
Nanami's Power Plant,402,434,D,2900
Tachibana Kanade's Tofu,474,433,E,2500
Nanami's Digital Board,1085,433,D,2000
Ryouko's Memory Note,2403,433,C,1800
Kuriyama Mirai's Stones,37152,433,B,1200
Kitahara Haruki's Gift,15925,433,A,1100
Square Tiling,665,432,E,2300
Prefixes and Suffixes,8488,432,D,2000
Prime Swaps,2449,432,C,1800
Football Kit,11545,432,B,1200
Choosing Teams,57503,432,A,800
Chemistry Experiment,912,431,E,2200
Random Task,2152,431,D,2100
k-Tree,24880,431,C,1600
Shower Line,10572,431,B,1200
Black Square,52415,431,A,800
Balls Game,3651,430,B,1400
Points and Segments (easy),2224,430,A,1600
Points and Segments,839,429,E,3000
Tricky Function,2615,429,D,2200
Guess the Tree,931,429,C,2300
Working out,8361,429,B,1600
Xor-tree,10072,429,A,1300
Police Patrol,1405,427,E,2000
Match & Catch,2121,427,D,2200
Checkposts,13369,427,C,1700
Prison Transfer,13766,427,B,1100
Police Recruits,73953,427,A,800
Sereja and Mirroring,3778,426,B,1300
Sereja and Mugs,9063,426,A,800
Sereja and Sets,552,425,E,2500
Sereja and Squares,1406,425,D,2300
Sereja and Two Sequences,885,425,C,2300
Sereja and Table ,1284,425,B,2200
Sereja and Swaps,3820,425,A,1500
Colored Jenga,129,424,E,2500
Biathlon Track,558,424,D,2300
Magic Formulas,5248,424,C,1600
Megacity,7392,424,B,1200
Squats,8257,424,A,900
Bug in Code,501,421,D,1900
Pasha and Hamsters,5816,421,A,800
Playing the ball,214,420,E,2600
Cup Trick,778,420,D,2200
Bug in Code,1225,420,C,1900
Online Meeting,1011,420,B,1800
Start Up,5916,420,A,1000
Tricky Password,299,418,E,3100
Big Problems for Organizers,472,418,D,2800
Square Table,786,417,E,2400
Cunning Gena,2387,417,D,1900
Football,4623,417,C,1400
Crash,1757,417,B,1400
Elimination,2907,417,A,1500
President's Path,1397,416,E,2500
Population Size,911,416,D,2400
Booking System,7707,416,C,1600
Art Union,8551,416,B,1300
Guess a number!,8711,416,A,1400
Mashmokh and Tokens,6152,415,B,1500
Mashmokh and Lights,8842,415,A,900
Mashmokh's Designed Problem,192,414,E,3200
Mashmokh and Water Tanks,676,414,D,2300
Mashmokh and Reverse Operation,2184,414,C,2100
Mashmokh and ACM,21260,414,B,1400
Mashmokh and Numbers,9684,414,A,1500
Maze 2D,673,413,E,2200
2048,774,413,D,2000
Jeopardy!,2312,413,C,1400
Spyke Chatting,1683,413,B,1300
Data Recovery,2554,413,A,1200
E-mail Addresses,811,412,E,1900
Giving Awards,1826,412,D,2000
Pattern,3870,412,C,1200
Network Configuration,5318,412,B,900
Poster,4343,412,A,900
Kicker,1082,411,C,1700
Multi-core Processor,1262,411,B,1600
Password Check,7084,411,A,800
Feed the Golorp,118,409,I,2400
A + B Strikes Back,8734,409,H,1500
On a plane,505,409,G,2200
1,2050,409,F,1900
Dome,564,409,E,1800
Big Data,1699,409,D,1700
Magnum Opus,1950,409,C,1700
Mysterious Language,1345,409,B,1700
The Great Game,2442,409,A,1700
Garland,8989,408,B,1200
Line to Cashier,11069,408,A,900
k-d-sequence,695,407,E,3100
Largest Submatrix 3,546,407,D,2700
Curious Array,960,407,C,2500
Long Path,6443,407,B,1600
Triangle,4770,407,A,1600
Hamming Triples,231,406,E,2800
Hill Climbing,1133,406,D,2200
Graph Cutting,1341,405,E,2300
Toy Sum,3091,405,D,1700
Unusual Product,4586,405,C,1600
Domino Effect,5648,405,B,1100
Gravity Flip,96298,405,A,900
Maze 1D,566,404,E,2200
Minesweeper 1D,2069,404,D,1900
Restore Graph,5073,404,C,1800
Marathon,2898,404,B,1500
Valera and X,23215,404,A,1000
Two Rooted Trees,203,403,E,2900
Beautiful Pairs of Numbers,1076,403,D,2300
Strictly Positive Matrix,2087,402,E,2200
Upgrading Array,2526,402,D,1800
Searching for Graph,5736,402,C,1500
Trees in a Row,3739,402,B,1400
Nuts,4534,402,A,1100
Olympic Games,168,401,E,2500
Roman and Numbers,4010,401,D,2000
Team,19496,401,C,1400
Sereja and Contests,4400,401,B,1200
Vanya and Cards,15935,401,A,800
Inna and Binary Logic,937,400,E,2100
Dima and Bacteria,2821,400,D,2000
Inna and Huge Candy Matrix,2876,400,C,1500
Inna and New Matrix of Candies,7422,400,B,1200
Inna and Choose Options,6414,400,A,1000
Fox and Cross,6833,389,B,1100
Fox and Number Game,13907,389,A,1000
Fox and Meteor Shower,120,388,E,3100
Fox and Perfect Sets,439,388,D,2700
Fox and Card Game,3111,388,C,2000
Fox and Minimal path,2444,388,B,1900
Fox and Box Accumulation,11385,388,A,1400
George and Cards,862,387,E,2200
George and Interesting Graph,966,387,D,2200
George and Number,2171,387,C,1700
George and Round,11981,387,B,1200
George and Sleep,9576,387,A,900
Game with Points,417,386,D,2100
